exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,SRM-PERP,0.0001010283646984913020054313897,150533.6,1646910696000000,1646914268000000
Mango Markets,SRM-PERP,0.00009883581261208935356188236719,150533.6,1646910757000000,1646914330000000
Mango Markets,SRM-PERP,0.00008979262451766979603788341656,150533.6,1646910819000000,1646914361000000
Mango Markets,SRM-PERP,0.00008165460454617564991308358036,150533.6,1646910881000000,1646914423000000
Mango Markets,SRM-PERP,0.00008533599022938623791797504528,150533.6,1646910912000000,1646914484000000
Mango Markets,SRM-PERP,0.00007993754120206498570712743189,150533.6,1646910973000000,1646914546000000
Mango Markets,SRM-PERP,0.00007542743354170151263229140607,150533.6,1646911035000000,1646914608000000
Mango Markets,SRM-PERP,0.00007554310962110705985496372757,150533.6,1646911096000000,1646914669000000
Mango Markets,SRM-PERP,0.00007706162795156391306707987512,150533.6,1646911158000000,1646914731000000
Mango Markets,SRM-PERP,0.00007182258755412685630543151804,150533.6,1646911219000000,1646914793000000
Mango Markets,SRM-PERP,0.00007405922853271655446031441456,150533.6,1646911281000000,1646914854000000
Mango Markets,SRM-PERP,0.00007344276016076885765159829038,150533.6,1646911342000000,1646914916000000
Mango Markets,SRM-PERP,0.00007297775707363526138431886352,150533.6,1646911404000000,1646914977000000
Mango Markets,SRM-PERP,0.00007528647774260169664692537730,150533.6,1646911465000000,1646915039000000
Mango Markets,SRM-PERP,0.00007490027450178430512663914156,150533.6,1646911527000000,1646915100000000
Mango Markets,SRM-PERP,0.00007049936170307777800804621077,150533.6,1646911588000000,1646915162000000
Mango Markets,SRM-PERP,0.00007127725001098500873718963405,150533.6,1646911650000000,1646915224000000
Mango Markets,SRM-PERP,0.00006962714803727884028487634179,150533.6,1646911712000000,1646915285000000
Mango Markets,SRM-PERP,0.00007504841030672423787246830875,150533.6,1646911773000000,1646915347000000
Mango Markets,SRM-PERP,0.00007929395800964847039571382637,150533.6,1646911835000000,1646915409000000
Mango Markets,SRM-PERP,0.00007508765163963724525033455846,150533.6,1646911897000000,1646915470000000
Mango Markets,SRM-PERP,0.00007543363708432204571556933099,150533.6,1646911958000000,1646915532000000
Mango Markets,SRM-PERP,0.00007468112901242985828752932329,150533.6,1646912020000000,1646915563000000
Mango Markets,SRM-PERP,0.00007512610219488267967565943943,150533.6,1646912082000000,1646915624000000
Mango Markets,SRM-PERP,0.00007415332174174155309640840187,150533.6,1646912113000000,1646915686000000
Mango Markets,SRM-PERP,0.00007994275661186400648699823489,150533.6,1646912174000000,1646915747000000
Mango Markets,SRM-PERP,0.00008648603882221374087497273326,150533.6,1646912236000000,1646915809000000
Mango Markets,SRM-PERP,0.00008677522440668573509446770496,150533.6,1646912297000000,1646915870000000
Mango Markets,SRM-PERP,0.00008168521560917890231838397104,150533.6,1646912359000000,1646915932000000
Mango Markets,SRM-PERP,0.00008022892454120794809314679387,150533.6,1646912420000000,1646915993000000
Mango Markets,SRM-PERP,0.00008056645844252885206538482027,150533.6,1646912482000000,1646916055000000
Mango Markets,SRM-PERP,0.00007950396738686295156931103468,150533.6,1646912544000000,1646916117000000
Mango Markets,SRM-PERP,0.00007871879227359980298209516542,150533.6,1646912605000000,1646916178000000
Mango Markets,SRM-PERP,0.00007764509552077619311542629626,150533.6,1646912667000000,1646916240000000
Mango Markets,SRM-PERP,0.00007754261633754656677180523436,150533.6,1646912728000000,1646916301000000
Mango Markets,SRM-PERP,0.00007955822192858783209970386826,150533.6,1646912790000000,1646916363000000
Mango Markets,SRM-PERP,0.00008035213147469992743521337259,150533.6,1646912852000000,1646916425000000
Mango Markets,SRM-PERP,0.00007721850946610371979364648384,150533.6,1646912913000000,1646916486000000
Mango Markets,SRM-PERP,0.00007679718679145388537559303394,150533.6,1646912975000000,1646916548000000
Mango Markets,SRM-PERP,0.00008190213696512158611208397627,150533.6,1646913036000000,1646916609000000
