exchange,symbol,funding_rate,open_interest,from,to
Mango Markets,AVAX-PERP,0.000002545096612067486485128607452,9163.79,1646910265000000,1646913837000000
Mango Markets,AVAX-PERP,0.000002458589012727695415941248916,9163.79,1646910326000000,1646913899000000
Mango Markets,AVAX-PERP,0.000001858716992621934386000261447,9163.79,1646910388000000,1646913960000000
Mango Markets,AVAX-PERP,0.000001772832123312944605274119673,9163.79,1646910450000000,1646914022000000
Mango Markets,AVAX-PERP,0.000001687383974680015201457464820,9163.79,1646910512000000,1646914084000000
Mango Markets,AVAX-PERP,0.000001287516908350682536654713175,9163.79,1646910573000000,1646914145000000
Mango Markets,AVAX-PERP,0.000001261754935385482861388565570,9163.79,1646910635000000,1646914207000000
Mango Markets,AVAX-PERP,9.669782247821728213795469838E-7,9163.79,1646910696000000,1646914268000000
Mango Markets,AVAX-PERP,4.140551842475902691640084964E-7,9163.79,1646910757000000,1646914330000000
Mango Markets,AVAX-PERP,-4.464454167673232991899950828E-7,9163.79,1646910819000000,1646914361000000
Mango Markets,AVAX-PERP,-0.000001534750530097527375246428795,9163.79,1646910881000000,1646914423000000
Mango Markets,AVAX-PERP,-0.000001815334419059130663510235235,9163.79,1646910912000000,1646914484000000
Mango Markets,AVAX-PERP,-0.000001950141215743151510371281015,9163.79,1646910973000000,1646914546000000
Mango Markets,AVAX-PERP,-0.000002215836718653196839625365319,9163.79,1646911035000000,1646914608000000
Mango Markets,AVAX-PERP,-0.000002200999953092362926236172969,9163.79,1646911096000000,1646914669000000
Mango Markets,AVAX-PERP,-0.000002584368797603640772361971751,9163.79,1646911158000000,1646914731000000
Mango Markets,AVAX-PERP,-0.000002852631115848508025299562924,9163.79,1646911219000000,1646914793000000
Mango Markets,AVAX-PERP,-0.000002679035302121683436020347185,9163.79,1646911281000000,1646914854000000
Mango Markets,AVAX-PERP,-0.000002143774503098147168940642675,9163.79,1646911342000000,1646914916000000
Mango Markets,AVAX-PERP,-0.000002582360788625935290774471762,9163.79,1646911404000000,1646914977000000
Mango Markets,AVAX-PERP,-0.000002561893420643074554019016960,9163.79,1646911465000000,1646915039000000
Mango Markets,AVAX-PERP,-0.000002212787701276662473434634478,9163.79,1646911527000000,1646915100000000
Mango Markets,AVAX-PERP,-0.000002477690550103212439169333650,9163.79,1646911588000000,1646915162000000
Mango Markets,AVAX-PERP,-0.000002657934057265200835795206303,9163.79,1646911650000000,1646915224000000
Mango Markets,AVAX-PERP,-0.000003172523346719873881922033487,9163.79,1646911712000000,1646915285000000
Mango Markets,AVAX-PERP,-0.000003962022596390370894290585872,9163.79,1646911773000000,1646915347000000
Mango Markets,AVAX-PERP,-0.000004256940102019576404426254262,9163.79,1646911835000000,1646915409000000
Mango Markets,AVAX-PERP,-0.000004007603761519974264202132088,9163.79,1646911897000000,1646915470000000
Mango Markets,AVAX-PERP,-0.000003846834171917780679084067271,9163.79,1646911958000000,1646915532000000
Mango Markets,AVAX-PERP,-0.000003837464645534281278460993157,9163.79,1646912020000000,1646915563000000
Mango Markets,AVAX-PERP,-0.000004315571433859530098037024885,9163.79,1646912082000000,1646915624000000
Mango Markets,AVAX-PERP,-0.000004316328941239218943770127415,9163.79,1646912113000000,1646915686000000
Mango Markets,AVAX-PERP,-0.000005098361753143863626610820069,9163.79,1646912174000000,1646915747000000
Mango Markets,AVAX-PERP,-0.000005611935031990964189486910155,9163.79,1646912236000000,1646915809000000
Mango Markets,AVAX-PERP,-0.000005622533247697379376318805511,9163.79,1646912297000000,1646915870000000
Mango Markets,AVAX-PERP,-0.000005960678491132343309078194462,9163.79,1646912359000000,1646915932000000
Mango Markets,AVAX-PERP,-0.000005929167320518815735914504991,9163.79,1646912420000000,1646915993000000
Mango Markets,AVAX-PERP,-0.000006268431172942148081331077201,9163.79,1646912482000000,1646916055000000
Mango Markets,AVAX-PERP,-0.000006367431184058259369065631861,9163.79,1646912544000000,1646916117000000
Mango Markets,AVAX-PERP,-0.000006224251653006534733579670246,9163.79,1646912605000000,1646916178000000
Mango Markets,AVAX-PERP,-0.000006038710805216213908943883767,9163.79,1646912667000000,1646916240000000
Mango Markets,AVAX-PERP,-0.000006031625226017448449238980104,9163.79,1646912728000000,1646916301000000
Mango Markets,AVAX-PERP,-0.000006552317358150141739240388341,9163.79,1646912790000000,1646916363000000
Mango Markets,AVAX-PERP,-0.000006551488345796969654642136748,9163.79,1646912852000000,1646916425000000
Mango Markets,AVAX-PERP,-0.000006672149092527102902265811138,9163.79,1646912913000000,1646916486000000
Mango Markets,AVAX-PERP,-0.000006948576100009204932134150853,9163.79,1646912975000000,1646916548000000
Mango Markets,AVAX-PERP,-0.000007012033297638717741821191156,9163.79,1646913036000000,1646916609000000
Mango Markets,AVAX-PERP,-0.000007199967076585315035828019188,9163.79,1646913098000000,1646916640000000
